1-696981592,Awaiting Assignment/Queued,2012-04-20 14:03:48
1-696981592,In Progress/Accepted,2012-04-20 14:23:06
1-696981592,Wait/Accepted,2012-04-20 14:23:09
1-696981592,Awaiting Assignment/Queued,2012-04-20 14:26:33
1-696981592,In Progress/Accepted,2012-04-23 09:44:29
1-696981592,Awaiting Assignment/Queued,2012-04-23 09:52:54
1-696981592,In Progress/Accepted,2012-04-23 11:18:22
1-696981592,Wait - User/Accepted,2012-04-23 11:22:09
1-696981592,Assigned/Accepted,2012-05-07 18:24:57
1-696981592,In Progress/Accepted,2012-05-08 10:45:32
1-696981592,Wait - User/Accepted,2012-05-08 11:32:53
1-696981592,Awaiting Assignment/Queued,2012-05-08 11:45:47
1-696981592,In Progress/Accepted,2012-05-08 12:19:00
1-696981592,Awaiting Assignment/Queued,2012-05-09 11:08:20
1-696981592,In Progress/Accepted,2012-05-09 14:05:44
1-696981592,Awaiting Assignment/Queued,2012-05-09 14:22:54
1-696981592,In Progress/Accepted,2012-05-09 14:32:29
1-696981592,Awaiting Assignment/Queued,2012-05-09 14:32:46
1-696981592,In Progress/Accepted,2012-05-09 15:33:47
1-696981592,Awaiting Assignment/Queued,2012-05-09 15:34:23
1-696981592,In Progress/Accepted,2012-05-09 16:48:25
1-696981592,Awaiting Assignment/Queued,2012-05-10 12:29:22
1-696981592,In Progress/Accepted,2012-05-10 14:08:55
1-696981592,Resolved/Completed,2012-05-10 14:16:41
1-696981592,Closed/Completed,2012-05-11 00:25:37
1-697462851,Awaiting Assignment/Queued,2012-03-14 16:37:37
1-697462851,In Progress/Accepted,2012-03-14 17:41:35
1-697462851,Assigned/Accepted,2012-03-14 17:44:16
1-697462851,In Progress/Accepted,2012-03-14 18:15:00
1-697462851,Wait/Accepted,2012-03-14 18:15:09
1-697462851,Wait - User/Accepted,2012-03-15 15:45:25
1-697462851,Wait - User/Accepted,2012-03-21 15:37:01
1-697462851,In Progress/Accepted,2012-03-22 17:38:54
1-697462851,Resolved/Completed,2012-03-22 17:38:58
1-697462851,Closed/Completed,2012-03-30 00:21:06
1-697462851,In Progress/Accepted,2012-04-09 19:19:36
1-697462851,Wait/Accepted,2012-04-09 19:26:14
1-697462851,Wait - User/Accepted,2012-04-10 16:32:04
1-697462851,Wait - Implementation/Accepted,2012-04-10 17:59:06
1-697462851,Awaiting Assignment/Queued,2012-04-11 16:24:36
1-697462851,In Progress/Accepted,2012-04-11 16:26:23
1-697462851,Assigned/Accepted,2012-04-11 16:28:15
1-697462851,In Progress/Accepted,2012-04-11 21:05:14
1-697462851,Wait - User/Accepted,2012-04-11 21:09:58
1-697462851,Assigned/Accepted,2012-04-23 15:52:41
1-697462851,In Progress/Accepted,2012-04-23 17:55:07
1-697462851,Wait/Accepted,2012-04-23 20:53:07
1-697462851,Awaiting Assignment/Queued,2012-04-24 19:06:32
1-697462851,In Progress/Accepted,2012-04-24 19:20:12
1-697462851,Resolved/Completed,2012-05-02 21:51:42
1-697462851,Closed/Completed,2012-05-03 00:19:21
1-697478298,In Progress/Accepted,2012-03-14 14:50:19
1-697478298,In Progress/Accepted,2012-03-14 14:51:16
1-697478298,Awaiting Assignment/Queued,2012-03-14 14:51:56
1-697478298,In Progress/Accepted,2012-03-14 15:04:59
1-697478298,In Progress/Accepted,2012-03-14 15:05:12
1-697478298,Awaiting Assignment/Queued,2012-03-14 15:12:57
1-697478298,In Progress/Accepted,2012-03-14 16:56:32
1-697478298,Wait/Accepted,2012-03-14 16:56:50
1-697478298,In Progress/Accepted,2012-03-19 14:27:42
1-697478298,Wait/Accepted,2012-03-23 19:34:19
1-697478298,Resolved/Completed,2012-05-02 20:58:05
1-697478298,Closed/Completed,2012-05-03 00:19:21
1-697528961,Awaiting Assignment/Queued,2012-03-15 15:18:55
1-697528961,Awaiting Assignment/Queued,2012-03-15 15:19:20
1-697528961,In Progress/Accepted,2012-03-15 15:22:38
1-697528961,Assigned/Accepted,2012-03-15 15:23:32
1-697528961,In Progress/Accepted,2012-03-22 09:16:26
1-697528961,Wait - User/Accepted,2012-04-13 14:08:39
1-697528961,Resolved/Completed,2012-05-15 15:21:16
1-697528961,Closed/Completed,2012-05-23 00:21:59
1-697746161,In Progress/Accepted,2012-03-15 07:30:09
1-697746161,In Progress/Accepted,2012-03-15 07:32:53
1-697746161,In Progress/Accepted,2012-03-15 08:11:38
1-697746161,Awaiting Assignment/Queued,2012-03-15 08:12:50
1-697746161,In Progress/Accepted,2012-03-15 08:12:52
1-697746161,Awaiting Assignment/Queued,2012-03-15 08:15:15
1-697746161,In Progress/Accepted,2012-03-15 08:17:52
1-697746161,In Progress/Accepted,2012-03-15 08:21:42
1-697746161,Wait - User/Accepted,2012-03-15 08:57:02
1-697746161,Awaiting Assignment/Queued,2012-03-15 10:07:47
1-697746161,In Progress/Accepted,2012-03-15 10:13:22
1-697746161,Assigned/Accepted,2012-03-15 10:13:34
1-697746161,In Progress/Accepted,2012-03-21 12:19:17
1-697746161,Wait - User/Accepted,2012-03-21 12:19:52
1-697746161,Resolved/Completed,2012-05-02 08:00:16
1-697746161,Closed/Completed,2012-05-10 00:20:11
1-697751037,In Progress/Accepted,2012-03-15 07:59:02
1-697751037,In Progress/Accepted,2012-03-15 07:59:44
1-697751037,Awaiting Assignment/Queued,2012-03-15 08:03:07
1-697751037,In Progress/Accepted,2012-03-15 08:22:38
1-697751037,Awaiting Assignment/Queued,2012-03-15 09:33:14
1-697751037,In Progress/Accepted,2012-03-16 09:31:00
1-697751037,Awaiting Assignment/Queued,2012-03-16 09:32:50
1-697751037,In Progress/Accepted,2012-03-16 10:04:55
1-697751037,Wait - User/Accepted,2012-03-16 10:04:59
1-697751037,Awaiting Assignment/Queued,2012-03-16 10:29:21
1-697751037,In Progress/Accepted,2012-03-16 19:18:36
1-697751037,Awaiting Assignment/Queued,2012-03-16 19:21:46
1-697751037,In Progress/Accepted,2012-03-19 13:07:50
1-697751037,Awaiting Assignment/Queued,2012-03-19 13:08:54
1-697751037,In Progress/Accepted,2012-03-19 13:12:20
1-697751037,Awaiting Assignment/Queued,2012-03-19 13:13:27
1-697751037,Awaiting Assignment/Queued,2012-03-19 13:13:28
1-697751037,In Progress/Accepted,2012-03-19 13:26:38
1-697751037,Wait - User/Accepted,2012-03-19 13:26:41
1-697751037,Resolved/Completed,2012-03-23 08:12:28
1-697751037,Closed/Completed,2012-03-23 08:12:30
1-697751037,In Progress/Accepted,2012-03-27 16:33:51
1-697751037,Awaiting Assignment/Queued,2012-03-27 16:34:36
1-697751037,In Progress/Accepted,2012-03-27 20:16:27
1-697751037,Awaiting Assignment/Queued,2012-03-27 20:18:49
1-697751037,In Progress/Accepted,2012-04-03 14:28:44
1-697751037,Assigned/Accepted,2012-04-03 14:28:51
1-697751037,In Progress/Accepted,2012-04-16 16:16:58
1-697751037,In Progress/Accepted,2012-05-01 15:44:07
1-697751037,In Progress/Accepted,2012-05-01 15:44:10
1-697751037,Awaiting Assignment/Queued,2012-05-01 15:45:20
1-697751037,In Progress/Accepted,2012-05-01 15:49:39
1-697751037,Awaiting Assignment/Queued,2012-05-01 15:58:21
1-697751037,In Progress/Accepted,2012-05-02 09:44:34
1-697751037,Assigned/Accepted,2012-05-02 09:44:52
1-697751037,In Progress/Accepted,2012-05-02 11:16:58
1-697751037,Awaiting Assignment/Queued,2012-05-02 11:17:07
1-697751037,In Progress/Accepted,2012-05-02 11:58:18
1-697751037,Wait - User/Accepted,2012-05-02 11:58:23
1-697751037,Wait - User/Accepted,2012-05-02 12:00:28
1-697751037,Resolved/Completed,2012-05-09 07:34:27
1-697751037,Closed/Completed,2012-05-09 07:34:31
1-697774726,In Progress/Accepted,2012-03-15 08:21:37
1-697774726,In Progress/Accepted,2012-03-15 08:21:55
1-697774726,Awaiting Assignment/Queued,2012-03-15 09:26:10
1-697774726,In Progress/Accepted,2012-03-15 10:36:44
1-697774726,Wait/Accepted,2012-03-15 10:36:52
1-697774726,Wait/Accepted,2012-03-19 15:26:27
1-697774726,Wait - User/Accepted,2012-03-26 16:38:08
1-697774726,Resolved/Completed,2012-04-20 14:08:44
1-697774726,Awaiting Assignment/Queued,2012-04-23 09:24:32
1-697774726,In Progress/Accepted,2012-04-23 16:13:02
1-697774726,Wait/Accepted,2012-04-23 16:13:12
1-697774726,Wait - User/Accepted,2012-04-23 16:48:06
1-697774726,Assigned/Accepted,2012-05-08 09:27:20
1-697774726,In Progress/Accepted,2012-05-08 09:35:46
1-697774726,Wait/Accepted,2012-05-08 09:37:21
1-697774726,Resolved/Completed,2012-05-11 15:05:15
1-697774726,Closed/Completed,2012-05-12 00:20:50
1-697777158,In Progress/Accepted,2012-03-15 08:51:41
1-697777158,In Progress/Accepted,2012-03-15 08:52:36
1-697777158,Awaiting Assignment/Queued,2012-03-15 08:57:55
1-697777158,In Progress/Accepted,2012-03-15 09:48:58
1-697777158,Awaiting Assignment/Queued,2012-03-15 10:13:11
1-697777158,In Progress/Accepted,2012-03-19 08:29:03
1-697777158,Awaiting Assignment/Queued,2012-03-19 08:32:16
1-697777158,Awaiting Assignment/Queued,2012-03-19 08:32:17
1-697777158,In Progress/Accepted,2012-03-19 09:56:01
1-697777158,In Progress/Accepted,2012-03-19 16:35:40
1-697777158,In Progress/Accepted,2012-03-22 17:15:02
1-697777158,Wait - User/Accepted,2012-03-23 09:43:27
1-697777158,Awaiting Assignment/Queued,2012-03-23 09:53:11
1-697777158,In Progress/Accepted,2012-03-26 10:25:05
1-697777158,Resolved/Completed,2012-05-04 15:53:26
1-697777158,Closed/Completed,2012-05-12 00:20:50
1-697896972,In Progress/Accepted,2012-03-15 11:03:55
1-697896972,In Progress/Accepted,2012-03-15 11:06:06
1-697896972,Awaiting Assignment/Queued,2012-03-15 11:07:44
1-697896972,In Progress/Accepted,2012-03-16 09:30:43
1-697896972,Awaiting Assignment/Queued,2012-05-11 14:59:06
1-697896972,In Progress/Accepted,2012-05-11 15:40:34
1-697896972,Resolved/Completed,2012-05-11 15:41:41
1-697896972,Closed/Completed,2012-05-12 00:20:50
1-697955020,In Progress/Accepted,2012-03-15 12:36:41
1-697955020,In Progress/Accepted,2012-03-15 12:37:32
1-697955020,Awaiting Assignment/Queued,2012-03-15 12:39:55
1-697955020,In Progress/Accepted,2012-03-19 13:44:31
1-697955020,Assigned/Accepted,2012-03-19 13:46:03
1-697955020,In Progress/Accepted,2012-03-29 17:35:00
1-697955020,Awaiting Assignment/Queued,2012-03-29 17:35:07
1-697955020,Awaiting Assignment/Queued,2012-04-01 17:47:04
1-697955020,In Progress/Accepted,2012-04-03 14:34:27
1-697955020,Awaiting Assignment/Queued,2012-04-03 14:36:15
1-697955020,In Progress/Accepted,2012-04-03 14:40:12
1-697955020,Assigned/Accepted,2012-04-03 14:40:37
1-697955020,In Progress/Accepted,2012-05-04 10:39:16
1-697955020,Resolved/Completed,2012-05-04 10:39:41
1-697955020,Closed/Completed,2012-05-12 00:20:50
1-698029651,Awaiting Assignment/Queued,2012-03-15 14:32:35
1-698029651,In Progress/Accepted,2012-03-15 14:54:13
1-698029651,Wait - User/Accepted,2012-03-16 13:59:47
1-698029651,Resolved/Completed,2012-05-14 19:44:07
1-698029651,Closed/Completed,2012-05-22 00:25:01
1-698029851,Awaiting Assignment/Queued,2012-03-15 17:21:25
1-698029851,In Progress/Accepted,2012-03-15 20:50:50
1-698029851,Wait - Implementation/Accepted,2012-03-15 20:51:34
1-698029851,Assigned/Accepted,2012-03-16 18:14:35
1-698029851,In Progress/Accepted,2012-03-16 18:23:22
1-698029851,Wait/Accepted,2012-03-16 18:23:30
1-698029851,Awaiting Assignment/Queued,2012-03-16 21:01:00
1-698029851,In Progress/Accepted,2012-03-19 11:47:05
1-698029851,Wait - User/Accepted,2012-03-19 11:48:39
1-698029851,Awaiting Assignment/Queued,2012-03-19 13:20:30
1-698029851,In Progress/Accepted,2012-03-19 15:41:09
1-698029851,Assigned/Accepted,2012-03-19 15:42:31
1-698029851,In Progress/Accepted,2012-03-19 16:07:13
1-698029851,In Progress/Accepted,2012-03-19 16:19:06
1-698029851,Awaiting Assignment/Queued,2012-03-19 16:20:40
1-698029851,In Progress/Accepted,2012-03-19 17:43:09
1-698029851,Wait - User/Accepted,2012-03-19 18:59:09
1-698029851,In Progress/Accepted,2012-03-20 19:22:10
1-698029851,Awaiting Assignment/Queued,2012-03-20 19:28:28
1-698029851,In Progress/Accepted,2012-03-20 19:57:36
1-698029851,Resolved/Completed,2012-03-21 12:00:43
1-698029851,Awaiting Assignment/Queued,2012-03-21 13:52:15
1-698029851,In Progress/Accepted,2012-03-21 14:40:01
1-698029851,Wait - User/Accepted,2012-03-21 14:40:33
1-698029851,In Progress/Accepted,2012-03-26 13:49:05
1-698029851,Awaiting Assignment/Queued,2012-03-26 13:52:44
1-698029851,In Progress/Accepted,2012-03-26 20:33:52
1-698029851,Wait - User/Accepted,2012-03-27 13:17:47
1-698029851,Awaiting Assignment/Queued,2012-03-28 19:22:20
1-698029851,In Progress/Accepted,2012-03-28 22:08:11
1-698029851,Awaiting Assignment/Queued,2012-03-28 22:32:37
1-698029851,In Progress/Accepted,2012-03-29 12:53:51
1-698029851,Wait - User/Accepted,2012-03-29 12:56:25
1-698029851,Assigned/Accepted,2012-05-04 14:50:32
1-698029851,In Progress/Accepted,2012-05-07 13:31:36
1-698029851,Wait - Vendor/Accepted,2012-05-07 13:32:33
1-698029851,In Progress/Accepted,2012-05-08 17:00:48
1-698029851,Resolved/Completed,2012-05-08 17:02:04
1-698029851,Closed/Completed,2012-05-09 00:15:42
1-698036851,In Progress/Accepted,2012-03-15 14:50:06
1-698036851,In Progress/Accepted,2012-03-15 14:50:44
1-698036851,Assigned/Accepted,2012-03-15 14:51:18
1-698036851,In Progress/Accepted,2012-03-15 15:14:16
1-698036851,Assigned/Accepted,2012-04-11 10:42:03
1-698036851,In Progress/Accepted,2012-05-14 15:51:52
1-698036851,Resolved/Completed,2012-05-14 15:52:20
1-698036851,Closed/Completed,2012-05-22 00:25:01
1-698065363,In Progress/Accepted,2012-03-15 16:54:45
1-698065363,In Progress/Accepted,2012-03-15 16:54:55
1-698065363,Awaiting Assignment/Queued,2012-03-15 16:56:58
1-698065363,In Progress/Accepted,2012-03-16 10:12:44
1-698065363,Awaiting Assignment/Queued,2012-03-16 10:21:42
1-698065363,In Progress/Accepted,2012-03-16 10:52:35
1-698065363,Assigned/Accepted,2012-03-16 10:52:46
1-698065363,In Progress/Accepted,2012-03-16 11:09:09
1-698065363,Wait - User/Accepted,2012-03-16 11:10:21
1-698065363,Awaiting Assignment/Queued,2012-03-16 15:19:26
1-698065363,In Progress/Accepted,2012-03-19 08:24:07
1-698065363,Wait/Accepted,2012-03-19 08:24:12
1-698065363,In Progress/Accepted,2012-03-20 11:46:45
1-698065363,Awaiting Assignment/Queued,2012-03-20 11:55:55
1-698065363,In Progress/Accepted,2012-03-20 12:06:59
1-698065363,Assigned/Accepted,2012-03-20 12:07:07
1-698065363,In Progress/Accepted,2012-03-20 13:33:38
1-698065363,Awaiting Assignment/Queued,2012-03-20 13:34:17
1-698065363,In Progress/Accepted,2012-03-20 13:34:29
1-698065363,Awaiting Assignment/Queued,2012-03-20 13:36:50
1-698065363,In Progress/Accepted,2012-05-18 14:21:47
1-698065363,Resolved/Completed,2012-05-18 14:26:02
1-698065363,Closed/Completed,2012-05-22 10:58:16
1-698350971,In Progress/Accepted,2012-03-16 09:35:59
1-698350971,In Progress/Accepted,2012-03-16 09:38:14
1-698350971,Awaiting Assignment/Queued,2012-03-16 09:40:07
1-698350971,In Progress/Accepted,2012-03-16 09:40:56
1-698350971,Awaiting Assignment/Queued,2012-03-16 09:46:17
1-698350971,In Progress/Accepted,2012-03-16 11:38:03
1-698350971,Resolved/Completed,2012-05-10 16:00:55
1-698350971,Closed/Completed,2012-05-10 16:00:57
1-698400941,In Progress/Accepted,2012-03-16 11:14:01
1-698400941,In Progress/Accepted,2012-03-16 11:19:17
1-698400941,Awaiting Assignment/Queued,2012-03-16 11:38:21
1-698400941,In Progress/Accepted,2012-03-16 12:46:59
1-698400941,Awaiting Assignment/Queued,2012-03-16 12:49:10
1-698400941,In Progress/Accepted,2012-03-16 16:10:54
1-698400941,Awaiting Assignment/Queued,2012-03-16 16:12:15
1-698400941,In Progress/Accepted,2012-03-19 08:54:29
1-698400941,Awaiting Assignment/Queued,2012-03-19 11:54:11
1-698400941,In Progress/Accepted,2012-03-19 13:36:37
1-698400941,Assigned/Accepted,2012-03-19 13:37:32
1-698400941,In Progress/Accepted,2012-03-19 13:46:01
1-698400941,Wait - User/Accepted,2012-03-19 13:50:18
1-698400941,Awaiting Assignment/Queued,2012-03-19 16:43:17
1-698400941,In Progress/Accepted,2012-03-20 11:22:16
1-698400941,Resolved/Completed,2012-05-08 19:12:13
1-698400941,Closed/Completed,2012-05-16 00:22:25
1-698487635,In Progress/Accepted,2012-03-16 13:17:02
1-698487635,In Progress/Accepted,2012-03-16 13:19:17
1-698487635,Awaiting Assignment/Queued,2012-03-16 13:32:05
1-698487635,In Progress/Accepted,2012-03-16 13:32:10
1-698487635,Awaiting Assignment/Queued,2012-03-16 13:32:50
1-698487635,In Progress/Accepted,2012-03-21 16:39:30
1-698487635,Wait/Accepted,2012-03-21 16:39:36
1-698487635,Wait - Customer/Accepted,2012-03-30 13:22:12
1-698487635,In Progress/Accepted,2012-04-16 12:51:56
1-698487635,Wait - Customer/Accepted,2012-04-17 19:28:04
1-698487635,Awaiting Assignment/Queued,2012-04-23 16:24:17
1-698487635,In Progress/Accepted,2012-05-02 13:45:16
1-698487635,Awaiting Assignment/Queued,2012-05-02 13:45:48
1-698487635,In Progress/Accepted,2012-05-02 13:53:09
1-698487635,Assigned/Accepted,2012-05-02 13:53:21
1-698487635,In Progress/Accepted,2012-05-02 17:05:32
1-698487635,Awaiting Assignment/Queued,2012-05-02 17:09:32
1-698487635,In Progress/Accepted,2012-05-03 16:57:39
1-698487635,Awaiting Assignment/Queued,2012-05-03 16:58:29
1-698487635,In Progress/Accepted,2012-05-03 17:17:11
1-698487635,Wait/Accepted,2012-05-03 17:21:26
1-698487635,In Progress/Accepted,2012-05-04 09:29:39
1-698487635,Resolved/Completed,2012-05-04 09:29:53
1-698487635,Closed/Completed,2012-05-05 00:17:59
1-698555281,Awaiting Assignment/Queued,2012-03-19 10:25:37
1-698555281,In Progress/Accepted,2012-03-19 10:29:24
1-698555281,Awaiting Assignment/Queued,2012-03-19 10:29:57
1-698555281,In Progress/Accepted,2012-03-27 08:05:08
1-698555281,Assigned/Accepted,2012-03-27 08:05:36
1-698555281,In Progress/Accepted,2012-03-27 09:10:06
1-698555281,Resolved/Completed,2012-05-07 17:30:10
1-698555281,Closed/Completed,2012-05-15 00:24:03
1-698572466,In Progress/Accepted,2012-03-16 17:28:53
1-698572466,In Progress/Accepted,2012-03-16 17:32:07
1-698572466,Awaiting Assignment/Queued,2012-03-16 17:39:57
1-698572466,In Progress/Accepted,2012-03-19 06:59:53
1-698572466,Awaiting Assignment/Queued,2012-03-19 07:00:01
1-698572466,In Progress/Accepted,2012-03-19 07:50:08
1-698572466,Wait/Accepted,2012-03-19 07:50:11
1-698572466,Wait - User/Accepted,2012-03-20 08:31:15
1-698572466,Resolved/Completed,2012-05-08 15:30:46
1-698572466,Closed/Completed,2012-05-16 00:22:24
1-698843072,In Progress/Accepted,2012-03-18 14:51:47
1-698843072,In Progress/Accepted,2012-03-18 14:52:24
1-698843072,Awaiting Assignment/Queued,2012-03-18 14:56:04
1-698843072,In Progress/Accepted,2012-03-18 14:56:10
1-698843072,Awaiting Assignment/Queued,2012-03-18 14:56:28
1-698843072,In Progress/Accepted,2012-03-18 15:03:48
1-698843072,Awaiting Assignment/Queued,2012-03-18 16:21:37
1-698843072,In Progress/Accepted,2012-03-18 19:37:08
1-698843072,Wait/Accepted,2012-03-20 16:18:51
1-698843072,Wait - User/Accepted,2012-03-21 02:12:24
1-698843072,Resolved/Completed,2012-05-01 07:16:14
1-698843072,Closed/Completed,2012-05-09 00:15:41
1-698990450,In Progress/Accepted,2012-03-19 09:28:12
1-698990450,In Progress/Accepted,2012-03-19 09:28:25
1-698990450,In Call/Completed,2012-03-19 09:39:30
1-698990450,In Progress/Accepted,2012-03-20 10:31:11
1-698990450,Wait/Accepted,2012-03-20 10:38:17
1-698990450,In Progress/Accepted,2012-03-20 11:01:09
1-698990450,Resolved/Completed,2012-03-20 11:04:17
1-698990450,In Progress/Accepted,2012-03-23 11:10:01
1-698990450,Wait - User/Accepted,2012-03-23 11:29:37
1-698990450,Awaiting Assignment/Queued,2012-03-23 11:31:40
1-698990450,In Progress/Accepted,2012-03-23 11:31:42
1-698990450,Wait - User/Accepted,2012-03-23 11:31:47
1-698990450,In Progress/Accepted,2012-03-27 12:20:44
1-698990450,Resolved/Completed,2012-03-27 12:20:48
1-698990450,Closed/Completed,2012-03-27 12:20:56
1-698990450,In Progress/Accepted,2012-04-10 15:10:26
1-698990450,Resolved/Completed,2012-04-10 15:11:59
1-698990450,In Progress/Accepted,2012-04-10 15:47:39
1-698990450,Awaiting Assignment/Queued,2012-04-10 16:09:13
1-698990450,In Progress/Accepted,2012-04-10 16:09:16
1-698990450,Wait - Implementation/Accepted,2012-04-10 16:09:20
1-698990450,Awaiting Assignment/Queued,2012-04-11 07:54:45
1-698990450,In Progress/Accepted,2012-04-11 08:02:37
1-698990450,Awaiting Assignment/Queued,2012-04-11 08:03:31
1-698990450,In Progress/Accepted,2012-04-11 08:08:07
1-698990450,Awaiting Assignment/Queued,2012-04-11 14:05:34
1-698990450,In Progress/Accepted,2012-04-11 14:32:44
1-698990450,Assigned/Accepted,2012-04-11 14:32:57
1-698990450,Assigned/Accepted,2012-04-11 14:32:58
1-698990450,In Progress/Accepted,2012-04-13 08:52:34
1-698990450,Wait - User/Accepted,2012-04-13 09:36:59
1-698990450,Resolved/Completed,2012-04-13 09:37:37
1-698990450,In Progress/Accepted,2012-04-13 10:48:02
1-698990450,Wait - User/Accepted,2012-04-13 12:30:34
1-698990450,Resolved/Completed,2012-04-13 14:22:09
1-698990450,Closed/Completed,2012-04-21 00:20:12
1-698990450,In Progress/Accepted,2012-04-27 14:50:27
1-698990450,Awaiting Assignment/Queued,2012-04-27 15:23:01
1-698990450,In Progress/Accepted,2012-04-27 15:27:34
1-698990450,Assigned/Accepted,2012-04-27 15:35:08
1-698990450,In Progress/Accepted,2012-04-27 16:19:21
1-698990450,Wait - User/Accepted,2012-04-27 16:19:38
1-698990450,Awaiting Assignment/Queued,2012-05-03 12:20:33
1-698990450,In Progress/Accepted,2012-05-04 08:23:38
1-698990450,Awaiting Assignment/Queued,2012-05-04 08:26:19
1-698990450,In Progress/Accepted,2012-05-04 08:37:01
1-698990450,Awaiting Assignment/Queued,2012-05-04 08:44:28
1-698990450,In Progress/Accepted,2012-05-04 11:49:20
1-698990450,Awaiting Assignment/Queued,2012-05-04 11:53:29
1-698990450,In Progress/Accepted,2012-05-04 16:45:46
1-698990450,Awaiting Assignment/Queued,2012-05-04 16:46:25
1-698990450,In Progress/Accepted,2012-05-08 10:03:11
1-698990450,Resolved/Completed,2012-05-08 10:03:50
1-698990450,Closed/Completed,2012-05-16 00:22:23
1-699016718,In Progress/Accepted,2012-03-19 10:32:50
1-699016718,In Progress/Accepted,2012-03-19 10:33:15
1-699016718,Awaiting Assignment/Queued,2012-03-19 10:34:53
1-699016718,In Progress/Accepted,2012-03-19 10:54:35
1-699016718,Awaiting Assignment/Queued,2012-03-19 10:56:17
1-699016718,In Progress/Accepted,2012-03-19 12:10:05
1-699016718,Wait - Vendor/Accepted,2012-03-19 12:13:20
1-699016718,Awaiting Assignment/Queued,2012-03-21 14:10:44
1-699016718,In Progress/Accepted,2012-03-21 15:09:01
1-699016718,Awaiting Assignment/Queued,2012-03-21 15:09:36
1-699016718,In Progress/Accepted,2012-03-22 08:58:46
1-699016718,Wait - User/Accepted,2012-03-22 08:59:27
1-699016718,Wait - User/Accepted,2012-03-26 03:09:33
1-699016718,In Progress/Accepted,2012-05-07 09:31:00
1-699016718,Resolved/Completed,2012-05-07 09:31:14
1-699016718,Closed/Completed,2012-05-08 00:21:26
1-699103686,In Progress/Accepted,2012-03-19 11:39:35
1-699103686,In Progress/Accepted,2012-03-19 11:42:16
1-699103686,Awaiting Assignment/Queued,2012-03-19 11:49:51
1-699103686,In Progress/Accepted,2012-03-19 11:56:54
1-699103686,Wait - User/Accepted,2012-03-19 13:59:09
1-699103686,Awaiting Assignment/Queued,2012-03-28 14:30:14
1-699103686,In Progress/Accepted,2012-03-28 14:42:27
1-699103686,Awaiting Assignment/Queued,2012-03-28 14:46:48
1-699103686,In Progress/Accepted,2012-03-28 15:04:12
1-699103686,Wait - User/Accepted,2012-03-28 15:04:56
1-699103686,Resolved/Completed,2012-05-02 08:55:44
1-699103686,Closed/Completed,2012-05-10 00:20:07
1-699262145,In Progress/Accepted,2012-03-19 15:00:30
1-699262145,In Progress/Accepted,2012-03-19 15:00:53
1-699262145,Awaiting Assignment/Queued,2012-03-19 15:15:21
1-699262145,In Progress/Accepted,2012-03-20 11:33:37
1-699262145,Resolved/Completed,2012-05-08 19:15:07
1-699262145,Closed/Completed,2012-05-16 00:22:23
1-699297808,In Progress/Accepted,2012-03-19 18:34:32
1-699297808,In Progress/Accepted,2012-03-19 18:35:28
1-699297808,In Progress/Accepted,2012-03-19 20:40:20
1-699297808,Wait - User/Accepted,2012-03-19 20:50:47
1-699297808,Resolved/Completed,2012-05-01 20:10:22
1-699297808,Closed/Completed,2012-05-09 00:15:40
1-699344291,In Progress/Accepted,2012-03-19 15:56:37
1-699344291,In Progress/Accepted,2012-03-19 15:56:45
1-699344291,Awaiting Assignment/Queued,2012-03-19 15:59:16
1-699344291,In Progress/Accepted,2012-03-20 11:22:15
1-699344291,Awaiting Assignment/Queued,2012-03-20 11:25:19
1-699344291,In Progress/Accepted,2012-03-21 13:51:40
1-699344291,Awaiting Assignment/Queued,2012-03-21 13:53:00
1-699344291,Awaiting Assignment/Queued,2012-03-21 13:53:01
1-699344291,In Progress/Accepted,2012-03-22 09:25:51
1-699344291,Awaiting Assignment/Queued,2012-03-22 09:26:48
1-699344291,In Progress/Accepted,2012-03-23 12:46:43
1-699344291,Awaiting Assignment/Queued,2012-03-23 12:47:57
1-699344291,In Progress/Accepted,2012-03-26 08:51:31
1-699344291,Awaiting Assignment/Queued,2012-03-26 08:51:58
1-699344291,In Progress/Accepted,2012-03-26 10:17:06
1-699344291,Wait - Vendor/Accepted,2012-03-26 10:25:43
1-699344291,Awaiting Assignment/Queued,2012-03-27 13:50:44
1-699344291,In Progress/Accepted,2012-03-28 11:03:23
1-699344291,Awaiting Assignment/Queued,2012-03-28 11:03:42
1-699344291,In Progress/Accepted,2012-03-28 11:06:09
1-699344291,Wait - User/Accepted,2012-03-28 11:06:16
1-699344291,Resolved/Completed,2012-05-04 11:11:00
1-699344291,Closed/Completed,2012-05-05 00:17:57
1-699545679,In Progress/Accepted,2012-03-20 09:01:45
1-699545679,In Progress/Accepted,2012-03-20 09:02:28
1-699545679,Awaiting Assignment/Queued,2012-03-20 09:08:11
1-699545679,In Progress/Accepted,2012-03-20 09:10:57
1-699545679,Awaiting Assignment/Queued,2012-03-20 10:25:56
1-699545679,In Progress/Accepted,2012-03-20 11:13:34
1-699545679,Awaiting Assignment/Queued,2012-03-20 15:18:06
1-699545679,In Progress/Accepted,2012-03-21 08:59:18
1-699545679,Wait - User/Accepted,2012-03-21 08:59:24
1-699545679,Wait - User/Accepted,2012-03-23 15:18:53
1-699545679,In Progress/Accepted,2012-05-07 09:30:20
1-699545679,Resolved/Completed,2012-05-07 09:30:40
